ID,Date,Tweet,Reply_count,Retweet_count,Like_count
1321900863351238659,2020-10-29 19:45:00+00:00,"Las latinas son el corazón de nuestras comunidades y hoy en el Día de la equidad salarial de la mujer latina, reconocemos el hecho de que solo ganan 54 centavos por cada dólar que gana un hombre blanco.

Mi administración luchará para asegurar la igualdad salarial que se merecen.",5292,9578,66409
1321895830173945856,2020-10-29 19:25:00+00:00,Jill and I are keeping the French people in our prayers following the horrific terror attack in Nice — which targeted innocents in a house of worship. A Biden-Harris administration will work with our allies and partners to prevent extremist violence in all forms.,3480,8659,86005
1321889541343641601,2020-10-29 19:00:00+00:00,"My Catholic faith drilled into me a core truth — that every person on earth is equal in rights and dignity. As president, these are the principles that will shape all that I do, and my faith will continue to serve as my anchor, as it has my entire life. https://t.co/DRsQ2cA9m1",6149,6366,47201
1321878691081723904,2020-10-29 18:16:53+00:00,"We’re just five days from Election Day –– and everything is on the line. Tune in as we get out the vote in Broward County, Florida. https://t.co/VgqrLETyZC",1706,1941,11547
1321863115680567297,2020-10-29 17:15:00+00:00,"I join Israelis in honoring Prime Minister Yitzhak Rabin z""l, 25 years after his assassination. He led a life of service to his country and its security — and bravely gave his life pursuing peace. I was honored to call him a friend.",1593,3925,39611
1321858836626579456,2020-10-29 16:58:00+00:00,"Latinas are the heart of our communities — and on Latina Equal Pay Day, we call attention to the fact that they earn only 54 cents for every dollar a white man makes.

A Biden-Harris Administration will build back better for Latinas by taking overdue action to ensure equal pay.",2744,8101,52980
1321844492362633216,2020-10-29 16:01:00+00:00,.@KamalaHarris and I won't just build back to the way things were before these crises — we're going to build back better and create a new American economy. Watch as my friend @JulianCastro explains. https://t.co/AdGKICs6Tf,2196,3912,17825
1321829393099034629,2020-10-29 15:01:00+00:00,5 days. Let’s bring this home.,7919,24677,270848
1321823865165778944,2020-10-29 14:39:02+00:00,"Success in a Biden-Harris Administration will not be measured just by the stock market or GDP growth, but by the extent to which growth is raising the pay, dignity, and economic security of our working families—especially those who have been left behind. https://t.co/HQZ8UbUb3f",1273,2985,20414
1321823864213721094,2020-10-29 14:39:02+00:00,"GDP rose last quarter, but visits to food banks haven’t slowed, and poverty has grown. We’re on track for the worst economic downturn in over 70 years, and Donald Trump is on track to be the first president since Herbert Hoover to leave office with less jobs than when he came in.",3603,10955,56152
1321807498492354561,2020-10-29 13:34:00+00:00,"""History says, don't hope
On this side of the grave.
But then, once in a lifetime
The longed-for tidal wave
Of justice can rise up,
And hope and history rhyme.""
- Seamus Heaney https://t.co/7nB1ytYlvm",2720,14007,53134
1321627814345560065,2020-10-29 01:40:00+00:00,"The election is underway across the country, and we need your help to spread the word on social media. Sign up to help, and let’s win this thing: https://t.co/Yys11DiWVm",2948,1954,10192
1321622781210087425,2020-10-29 01:20:00+00:00,"Folks, if you haven’t returned your absentee ballot yet, it’s important you do so as soon as possible.

Head to https://t.co/eoxT07d7QB to learn more about how to return your ballot.",2414,3816,21902
1321617748527513602,2020-10-29 01:00:00+00:00,"The stakes in this election couldn’t be higher — and with just six days left, we can’t let up.

Chip in to help us get the job done on Tuesday: https://t.co/5xqcSEyaYf",2469,1537,9963
1321606423495823361,2020-10-29 00:15:00+00:00,"I believe in science.

Donald Trump doesn't.

It's that simple, folks.",12056,25928,253794
1321600635222052866,2020-10-28 23:52:00+00:00,The future of our planet is on the ballot. https://t.co/fWtwYOmycR,2153,5068,25279
1321586217956397058,2020-10-28 22:54:42+00:00,"We have just six more days left in this election — and the American people have the power in their hands to put our country on a vastly different path.

Make your plan to vote today: https://t.co/uoiVh9ZqzI",3746,4961,40030
1321576224624414721,2020-10-28 22:15:00+00:00,"It’s not political.

It’s patriotic.

Wear a mask. Period.",7563,32708,281250
1321563893001408512,2020-10-28 21:26:00+00:00,"You can't make this up: Yesterday, the White House science office put out a statement listing ""ending the COVID-19 pandemic"" as the top accomplishment of President Trump's first term. 
https://t.co/46VkWJE0GN",6562,11918,69923
1321554078376226818,2020-10-28 20:47:00+00:00,"Melanie, thank you for sharing your story and for the sacrifices you've made to keep us all safe. They are not in vain.

On Tuesday, we need to vote out Donald Trump and treat the climate crisis like the existential threat it is. https://t.co/dCKIBGlmoo",1453,3488,18211
1321537217441996800,2020-10-28 19:40:00+00:00,We voted. https://t.co/LjaPBB69wC,8069,13973,252318
1321532184285642753,2020-10-28 19:20:00+00:00,"Today we celebrate the 80th anniversary of Oxi Day. Greeks inspired the free world when they resisted Mussolini’s invading army — and that courageous spirit lives on today, reminding us we too must stand up and do our part to safeguard our democracy.",1993,6238,44558
1321522117754658816,2020-10-28 18:40:00+00:00,It’s hard to believe it’s been a year since we lost my friend Senator Kay Hagan. Kay was a relentless champion for North Carolina and a fierce defender of its citizens. May her legacy continue to inspire a new generation of leaders to follow in her steps. https://t.co/hl9Pi3Y2fi,784,1883,17494
1321512059029213185,2020-10-28 18:00:02+00:00,"Thank you for your support, @HamillHimself. May the force be with us this election season. https://t.co/GlgnKz8q96",5497,23599,125501
1321507018516156419,2020-10-28 17:40:00+00:00,"As president, I'll build on Obamacare to ensure every single American has access to quality, affordable health care.

Here's how: https://t.co/34NCSYhO2C",1778,2490,16423
1321499468571684864,2020-10-28 17:10:00+00:00,It’s simple: Donald Trump thinks health care is a privilege. I think it is your right.,6680,26685,235179
1321491263334436864,2020-10-28 16:37:23+00:00,"Under Donald Trump’s leadership, we have become weaker and sicker. Tune in as I discuss how I’ll get this virus under control and ensure every American has access to quality, affordable health care. https://t.co/vm1d4F0oig",2395,2783,15937
1321474305004236800,2020-10-28 15:30:00+00:00,"We are the United States of America. We can beat this virus.

There is no challenge we cannot meet, no enemy we cannot face, no threat we cannot conquer when we stand together.",4122,10587,89458
1321467717694693376,2020-10-28 15:03:50+00:00,"6 days.

Return your ballot now: https://t.co/eoxT07d7QB",2901,6407,57999
1321457349836550151,2020-10-28 14:22:38+00:00,"America is at a crossroads.

We can choose four more years of Donald Trump's chaos and division. Or we can choose a different path — one of hope and light.

The decision is in your hands. Vote: https://t.co/eoxT07d7QB",5620,6919,51619
1321255611795951618,2020-10-28 01:01:00+00:00,"Two years ago, a white supremacist entered Pittsburgh’s Tree of Life Synagogue and perpetrated the deadliest anti-Semitic attack in American history. May the memories of those we lost be a blessing — and may we never stop fighting the scourges of anti-Semitism and gun violence.",8310,19940,145908
1321250327190908931,2020-10-28 00:40:00+00:00,"Folks, we're just one week from Election Day, and we can't get complacent. Our campaign is working to reach voters across the country until the very last ballot is cast. We can't afford to fall short. 

If you're able, please chip in now: https://t.co/mrWBoH7HdG",6243,2459,15329
1321245411789733893,2020-10-28 00:20:28+00:00,"Health care is on the line.
Workers' rights are on the line.
Civil rights are on the line.
Women's rights are on the line.
LGBTQ+ rights are on the line.
Immigrant rights are on the line.

Don't sit this one out. Head to https://t.co/uoiVh9ZqzI and make your plan to vote today.",3823,11026,61331
1321240263663194114,2020-10-28 00:00:00+00:00,"From the moment I announced I was running for president, my goal has been to unite and heal this nation.

We must come together. https://t.co/L3S5J5bQvM",4874,5377,39701
1321232710711582720,2020-10-27 23:30:00+00:00,"If you give me the honor of serving as your president, I won't waste any time getting this virus under control and building our nation back better. https://t.co/ZF5fvIQfSR",2929,7455,50088
1321223902849323008,2020-10-27 22:55:00+00:00,"America's history is the story of ""We the People.""

Of all of us — together. https://t.co/UFAZZnwORf",1765,3307,22259
1321216353164931072,2020-10-27 22:25:00+00:00,"Our hearts are broken for the family of Walter Wallace Jr., and for all those suffering the emotional weight of learning about another Black life in America lost.

Walter’s life mattered. https://t.co/mGki28Cpyr",9221,4588,33027
1321188769173700608,2020-10-27 20:35:23+00:00,"It’s go-time, folks. We’re just one week away from the most important election of our lifetimes. Tune in as we get out the vote in Atlanta, Georgia. https://t.co/bJWjyR8JC1",2450,2668,17057
1321174829328990212,2020-10-27 19:40:00+00:00,"The names of George Floyd and Breonna Taylor and Jacob Blake will not soon be forgotten.

Not by me. Not by us. Not by this country.

They’re going to inspire a new wave of justice in America.",6518,14299,119509
1321169796420018178,2020-10-27 19:20:00+00:00,I know this country. I know our people. And I know we can unite and heal this nation.,6437,15308,168088
1321164380080381952,2020-10-27 18:58:28+00:00,"I believe this election is about who we are as a nation, what we believe — and maybe most importantly — who we want to be.

It's about our essence. It’s about what makes us Americans. It’s that fundamental.

Vote: https://t.co/eoxT07d7QB",2090,4483,31768
1321145611475824640,2020-10-27 17:43:54+00:00,"With one week left until Election Day, I'm delivering remarks in Warm Springs, Georgia, on how we can unite to address the crises facing our nation. Tune in. https://t.co/A5DxgXbbAB",3432,3349,21757
1321138590789726209,2020-10-27 17:16:00+00:00,Black lives matter. No president should be afraid to say it. https://t.co/636AQZ04lW,6199,26790,153861
1321119685358669824,2020-10-27 16:00:52+00:00,"With just one week until Election Day, @BarackObama is in Orlando, Florida, encouraging folks to vote early. Tune in. https://t.co/zpUXqNViri",2355,2763,17488
1321112418487971842,2020-10-27 15:32:00+00:00,"This is our opportunity to leave the dark, angry politics of the past four years behind us.

It's time to come together and unite the country.

It all begins with your vote: https://t.co/eoxT07uII9 https://t.co/CcGiwABcbj",3036,6723,38067
1321095557289529350,2020-10-27 14:25:00+00:00,"Home is where your values are set — where your view of the world begins to form, along with your place in it.

For me, that's Scranton, PA.

Pennsylvania: today is your last day to vote early in person. We've got to win this — let's bring it home.

Vote: https://t.co/eoxT07d7QB https://t.co/CSJugQxjBY",3300,5324,41310
1321083729096413185,2020-10-27 13:38:00+00:00,One week until Election Day. Don’t let up now.,5422,23928,228288
1320936509038624769,2020-10-27 03:53:00+00:00,Vote.,15763,44180,392108
1320933992443465728,2020-10-27 03:43:00+00:00,"The rushed and unprecedented confirmation of Amy Coney Barrett as Associate Justice to the Supreme Court, in the middle of an ongoing election, should be a stark reminder to every American that your vote matters. https://t.co/NwEi4jyMd1",5015,11481,69657
1320857739959193601,2020-10-26 22:40:00+00:00,"Folks, I'm amazed by what you all are doing to get out the vote. We can't let up — remember to vote early, and sign up to help this final weekend: https://t.co/pxPEuCMCkG https://t.co/s300qdVJ88",2448,3882,26535
